T_DB (K),P (Pa),x_w (mol/mol),x_w_sat(mol/hmol),x_w_gas (mol/mol),h_gas (J/mol),s_gas (J/mol/K),v_gas (m3/mol),x_w_liq (mol/mol),h_liq (J/mol),s_liq (J/mol/K),v_liq (m3/mol),x_gas (mol/mol),RH,T_WB (K)
323.86463,143992.9453,0.02911333,0.0894447,0.02911333,2793.421549,6.717032977,0.018695026,1,3827.224852,12.84460255,1.82E-05,1,0.325489715,308.1413949
254.266489,128845.2648,0.11062642,0.000896649,0.000896649,-512.2168286,-3.922888443,0.016389207,1,0,0,0,0.890171752,1,254.266489
292.218781,153218.3002,0.09191948,0.014490976,0.014490976,1205.600414,0.92549626,0.015846969,1,1444.098613,5.100831195,1.80E-05,0.921432983,1,292.218781
283.162006,89916.6775,0.11474567,0.013720623,0.013720623,911.0012569,4.329196126,0.02617099,1,759.4901016,2.72491522,1.80E-05,0.897569543,1,283.162006
339.411382,122943.7738,0.1640829,0.216910391,0.1640829,9359.90341,28.6691855,0.022928794,1,4998.864094,16.37927644,1.84E-05,1,0.75645477,333.6973368
283.945762,111032.7354,0.11742419,0.01171643,0.01171643,841.9465444,2.333093137,0.021250577,1,819.0854152,2.933746134,1.80E-05,0.89303904,1,283.945762
367.739532,196403.5755,5.74E-05,0.428290581,5.74E-05,2759.266603,3.175339079,0.015570105,1,7142.085593,22.44002909,1.87E-05,1,0.000133904,312.2681608
264.626169,64602.0643,0.06757182,0.004595764,0.004595764,-38.34719186,3.634304971,0.034041583,1,0,0,0,0.936733184,1,264.626169
350.538651,146055.2589,0.09345393,0.294093432,0.09345393,6494.010747,18.35609774,0.019946908,1,5839.368999,18.81466388,1.85E-05,1,0.317769524,327.9337651
346.39095,82771.5528,0.01101233,0.435229423,0.01101233,2636.766167,10.47649621,0.034793998,1,5525.111038,17.91617498,1.85E-05,1,0.025302356,299.2694552
251.491549,153544.4718,0.18048559,0.000576873,0.000576873,-609.773103,-5.76639875,0.013598835,1,0,0,0,0.819987439,1,251.491549
292.872956,188212.6452,0.11635752,0.012299736,0.012299736,1123.420022,-1.073942698,0.012927897,1,1494.00521,5.26926684,1.80E-05,0.894646395,1,292.872956
371.082258,189800.0198,0.11880121,0.500371852,0.11880121,8253.424675,21.45166547,0.016248262,1,7395.600615,23.12663682,1.88E-05,1,0.237425845,339.0359318
314.088409,54664.8232,0.12769415,0.142491825,0.12769415,6967.144975,28.09431279,0.047746345,1,3089.565995,10.53694062,1.82E-05,1,0.89615071,312.1990193
387.976479,187941.9636,0.15034367,0.897223926,0.15034367,10194.70042,27.26612151,0.017155222,1,8681.049818,26.51417874,1.90E-05,1,0.167565382,344.3322394
282.649361,123093.6678,0.07567294,0.009693919,0.009693919,712.0421775,1.015367663,0.01907957,1,721.3259893,2.587901429,1.80E-05,0.933375123,1,282.649361
321.255466,82492.5979,0.14894492,0.136844212,0.136844212,7590.016967,26.60493887,0.032354039,1,3629.733528,12.23581257,1.82E-05,0.985980853,1,321.255466
279.29039,108413.6286,0.0271637,0.008749284,0.008749284,572.5789217,1.573170288,0.021406387,1,466.9714407,1.683557258,1.80E-05,0.981423049,1,279.29039
301.719727,150950.4976,0.11281047,0.02605399,0.02605399,2005.367361,3.779864345,0.016609419,1,2159.84076,7.511337417,1.81E-05,0.910922701,1,301.719727
258.239415,111495.5474,0.12878975,0.001501934,0.001501934,-367.6567369,-2.15583349,0.019239723,1,0,0,0,0.872520719,1,258.239415
318.768384,131550.7467,0.01528938,0.075729667,0.01528938,2019.591571,4.866481546,0.020141794,1,3443.191701,11.65009693,1.82E-05,1,0.201894192,300.1951018
279.945384,88543.1876,0.16473158,0.011200078,0.011200078,703.6512625,3.723483528,0.026274575,1,516.1975147,1.860885318,1.80E-05,0.844729456,1,279.945384
263.374694,93959.9727,0.02936506,0.002832882,0.002832882,-156.6356758,0.076072735,0.023289345,1,0,0,0,0.973392446,1,263.374694
333.749782,53222.5935,0.19816774,0.386774944,0.19816774,10743.27807,39.77662069,0.05210124,1,4570.806776,15.11126758,1.83E-05,1,0.512359302,320.6470002
298.088363,75588.8132,0.14257645,0.04192775,0.04192775,2620.763226,11.58321454,0.032775901,1,1885.091668,6.599745095,1.81E-05,0.89494665,1,298.088363
311.507828,167240.217,0.18849824,0.040695665,0.040695665,2952.209033,6.071063162,0.015477728,1,2897.066883,9.914993479,1.81E-05,0.845927335,1,311.507828
313.012639,100228.4848,0.10323245,0.073488954,0.073488954,4482.320764,15.28297292,0.025952121,1,3009.292456,10.27828682,1.82E-05,0.967897311,1,313.012639
327.056964,155778.1277,0.11310835,0.096669757,0.096669757,5939.892172,16.21311544,0.017442052,1,4067.913062,13.58347796,1.83E-05,0.981802233,1,327.056964
363.61291,190659.4644,0.15678697,0.378138028,0.15678697,9751.343699,26.0791383,0.015841377,1,6829.214496,21.5847185,1.87E-05,1,0.414628941,343.6552767
347.868194,52151.5603,0.15435153,0.733080473,0.15435153,9183.99839,35.22504516,0.055440182,1,5636.242308,18.23794805,1.85E-05,1,0.210551959,316.8041751
337.838993,108381.0514,0.11791481,0.229274141,0.11791481,7226.708112,23.19781084,0.025902029,1,4880.026555,16.02912494,1.84E-05,1,0.514296159,325.0300266
370.875405,187605.9621,0.04161508,0.502407435,0.04161508,4741.282428,10.38669603,0.016437272,1,7379.870868,23.08434715,1.88E-05,1,0.082831338,324.5886988
364.266036,89970.657,0.04542939,0.815719715,0.04542939,4724.403622,16.54869539,0.033661974,1,6877.301189,21.72201284,1.87E-05,1,0.055692402,312.1288495
258.365858,54785.8245,0.0662244,0.003085086,0.003085086,-287.7356192,4.055575166,0.039192179,1,0,0,0,0.936665293,1,258.365858
258.97514,66406.0723,0.17825784,0.002693117,0.002693117,-288.65971,2.454671742,0.032407451,1,0,0,0,0.823961184,1,258.97514
288.977888,82043.9705,0.03865466,0.022002445,0.022002445,1454.819476,6.978717643,0.02927333,1,1198.477191,4.260013422,1.80E-05,0.982973153,1,288.977888
329.454434,186206.8865,0.12282953,0.090791781,0.090791781,5742.806944,14.10568128,0.014698243,1,4249.040785,14.1335746,1.83E-05,0.964763024,1,329.454434
246.112793,118843.3141,0.19807921,0.000436143,0.000436143,-769.6033634,-4.282261193,0.017197249,1,0,0,0,0.802270695,1,246.112793
307.716435,64607.0783,0.0125837,0.085356115,0.0125837,1578.380894,9.330209797,0.039593222,1,2609.959095,8.993678242,1.81E-05,1,0.147425875,287.5605064
295.319596,194574.731,0.02601238,0.013831828,0.013831828,1263.617886,-0.865214581,0.012609809,1,1678.493278,5.896185149,1.81E-05,0.987648606,1,295.319596
355.278057,190585.6716,0.01087214,0.273579364,0.01087214,2885.655384,4.247314975,0.015499689,1,6198.307142,19.82942547,1.86E-05,1,0.039740351,312.8685965
382.241085,166033.1775,0.05146622,0.840271361,0.05146622,5526.287027,13.7649593,0.019142734,1,8243.590375,25.37930261,1.89E-05,1,0.061249523,326.1602615
243.467785,62531.5348,0.08003583,0.000630151,0.000630151,-832.3921116,0.795493938,0.032350194,1,0,0,0,0.920544252,1,243.467785
339.738349,198531.2462,0.17491931,0.136573269,0.136573269,8116.195907,20.90710401,0.014209717,1,5024.656965,16.45114002,1.84E-05,0.955588541,1,339.738349
353.059177,130447.1102,0.13939539,0.364759889,0.13939539,8652.413794,25.96155983,0.022488249,1,6029.661391,19.3564002,1.85E-05,1,0.382156575,332.815147
258.653026,112355.6159,0.03546074,0.001548323,0.001548323,-353.5944356,-2.16515628,0.019123031,1,0,0,0,0.966034994,1,258.653026
341.08255,114328.9697,0.01542133,0.251037923,0.01542133,2679.739406,8.037164843,0.02480287,1,5124.834136,16.74997408,1.84E-05,1,0.06143028,304.0305363
289.309695,108025.6756,0.19432369,0.017082456,0.017082456,1240.728205,3.955461948,0.02225601,1,1223.954589,4.346506162,1.80E-05,0.819678431,1,289.309695
381.104995,179524.3286,0.09275673,0.749144608,0.09275673,7370.387538,19.02469598,0.017647801,1,8157.270155,25.15247089,1.89E-05,1,0.123816856,334.8896231
295.765207,197245.3085,0.07899776,0.014020456,0.014020456,1284.973842,-0.905153568,0.012457815,1,1712.112702,6.009777007,1.81E-05,0.93409873,1,295.765207
347.834344,87183.9283,0.12610043,0.439182373,0.12610043,7898.204709,27.02660255,0.03315769,1,5634.194952,18.23020149,1.85E-05,1,0.287125435,322.9552497
251.762826,74637.6904,0.19902869,0.001214108,0.001214108,-565.882164,0.40077787,0.028026032,1,0,0,0,0.801944958,1,251.762826
354.794905,58376.5131,0.18817586,0.869032828,0.18817586,10925.58898,39.50081188,0.050507721,1,6159.879983,19.72810271,1.86E-05,1,0.216534812,322.5520829
334.987988,134928.3463,0.13836044,0.161977958,0.13836044,8062.524044,23.96062012,0.020621932,1,4665.403561,15.38969903,1.83E-05,1,0.854193011,331.8744668
249.339187,198495.9658,0.02264838,0.0003621,0.0003621,-686.4495034,-8.205418406,0.010424132,1,0,0,0,0.977705647,1,249.339187
347.344226,156130.1485,0.10968773,0.240928484,0.10968773,7133.257266,19.82487535,0.018485964,1,5598.178026,18.12291791,1.85E-05,1,0.455270909,331.5528545
366.267808,196073.0243,0.13817314,0.406275781,0.13817314,8987.155144,23.49251381,0.015520081,1,7030.491695,22.13597805,1.87E-05,1,0.340096916,342.0236546
248.263332,104954.0907,0.12163483,0.000612777,0.000612777,-697.6735926,-2.958540884,0.019646831,1,0,0,0,0.878903742,1,248.263332
363.912551,103922.3352,0.17720397,0.697976277,0.17720397,10696.7813,33.96640201,0.029095996,1,6850.710133,21.64826278,1.87E-05,1,0.253882511,333.3385496
364.478017,139662.0166,0.00205643,0.531955515,0.00205643,2756.980278,6.12117808,0.021700153,1,6894.05509,21.76544576,1.87E-05,1,0.003865793,307.3939722
249.757829,66052.7337,0.00529979,0.001127193,0.001127193,-627.3459885,1.171033036,0.031418142,1,0,0,0,0.995822694,1,249.757829
345.063953,179890.8929,0.19460433,0.189957243,0.189957243,10690.38818,29.50227747,0.015919303,1,5426.327513,17.62526443,1.84E-05,0.994263159,1,345.063953
362.132339,172407.8104,0.03139497,0.394990959,0.03139497,4019.879454,8.844523198,0.017464104,1,6716.806543,21.2758841,1.86E-05,1,0.079482756,319.1605426
266.022878,52246.789,0.15747175,0.006416611,0.006416611,85.33027152,5.857174553,0.042317958,1,0,0,0,0.847969339,1,266.022878
333.875592,141195.8604,0.17176705,0.147102925,0.147102925,8423.057112,24.68781589,0.019637664,1,4581.621283,15.13883392,1.83E-05,0.971081944,1,333.875592
346.198325,142648.5369,0.19920235,0.251125542,0.19920235,11149.56301,32.79242067,0.020147359,1,5511.438863,17.8735019,1.85E-05,1,0.793238108,341.1653132
264.214148,146150.8661,0.04937537,0.001965495,0.001965495,-175.6429962,-3.667501153,0.015014967,1,0,0,0,0.952496758,1,264.214148
282.569104,165194.0882,0.01580313,0.007194341,0.007194341,593.8873887,-1.853727143,0.014210191,1,716.0006715,2.566373669,1.80E-05,0.991328828,1,282.569104
268.989584,171695.6591,0.04814893,0.002530771,0.002530771,-13.0285754,-4.39296989,0.013011155,1,0,0,0,0.954266099,1,268.989584
254.442694,105560.6667,0.10938475,0.00111178,0.00111178,-495.2866801,-2.200147138,0.020022316,1,0,0,0,0.891606521,1,254.442694
261.829734,62086.4831,0.09599948,0.003730797,0.003730797,-158.4860602,3.510643161,0.035046338,1,0,0,0,0.907385793,1,261.829734
282.275879,199293.0488,0.0758231,0.005853244,0.005853244,522.3360227,-3.672342855,0.011764652,1,694.4357058,2.487841001,1.80E-05,0.929618182,1,282.275879
338.975096,62018.0432,0.01246405,0.420677237,0.01246405,2486.659817,12.47899575,0.04544221,1,4965.041015,16.28286219,1.84E-05,1,0.029628534,294.3697754
364.65787,118803.5632,0.16137874,0.628651511,0.16137874,9999.389482,30.74587938,0.025504524,1,6907.394958,21.80310547,1.87E-05,1,0.256706199,334.40889
384.977885,194861.3057,0.15000421,0.785843772,0.15000421,10088.15548,26.68341217,0.016417253,1,8452.469788,25.92239101,1.90E-05,1,0.190882992,344.8585751
251.232326,126807.4277,0.19092577,0.000680289,0.000680289,-610.1905303,-4.17893097,0.016453075,1,0,0,0,0.809625009,1,251.232326
375.62956,180055.8063,0.11307079,0.619301736,0.11307079,8130.117179,21.44992629,0.017339575,1,7740.825819,24.05179219,1.88E-05,1,0.182577867,337.5316791
314.82461,110689.747,0.19054427,0.073280274,0.073280274,4525.46547,14.59557494,0.023634741,1,3145.890651,10.71282164,1.82E-05,0.873463364,1,314.82461
359.055191,104761.6782,0.16379032,0.57525506,0.16379032,9941.595431,31.65964679,0.028478442,1,6482.872216,20.63062771,1.86E-05,1,0.284726431,331.7779291
364.046801,146563.0245,0.1851,0.498968256,0.1851,11053.16067,32.18298637,0.020631318,1,6861.475462,21.67565192,1.87E-05,1,0.370965483,341.3400271
299.447724,122839.3411,0.06147487,0.028006453,0.028006453,2028.923407,5.57541708,0.020258029,1,1988.269942,6.942233422,1.81E-05,0.965567243,1,299.447724
355.950717,63944.5896,0.17502588,0.83119604,0.17502588,10363.08511,37.05024294,0.046261192,1,6247.382866,19.97404044,1.86E-05,1,0.210571119,323.1160784
315.659815,147771.1152,0.08655044,0.057410782,0.057410782,3830.484445,9.96111815,0.017750389,1,3209.367172,10.91204223,1.82E-05,0.969085518,1,315.659815
349.84894,119651.5452,0.12438982,0.348553531,0.12438982,7877.536078,24.32111076,0.024297388,1,5786.868842,18.6661415,1.85E-05,1,0.356874365,328.8593091
260.023688,88818.208,0.14285381,0.002217897,0.002217897,-281.4743261,0.066558181,0.024323967,1,0,0,0,0.859051477,1,260.023688
310.714756,68593.6539,0.07697366,0.094796213,0.07697366,4574.90973,18.72738284,0.037647426,1,2835.772605,9.723728749,1.81E-05,1,0.811990879,307.4084024
263.790336,67200.7449,0.11599424,0.004104936,0.004104936,-84.99925275,3.131382368,0.03262097,1,0,0,0,0.887649504,1,263.790336
288.47805,187139.4116,0.03293847,0.009372317,0.009372317,863.0406695,-1.937249878,0.01280612,1,1162.576695,4.129109349,1.80E-05,0.976210888,1,288.47805
316.217117,51998.3674,0.03405223,0.167526772,0.03405223,2798.477342,15.24979056,0.050554584,1,3249.81447,11.045575,1.82E-05,1,0.203264407,294.155043
303.117727,148639.6558,0.04712149,0.028681647,0.028681647,2165.063114,4.444793381,0.016945996,1,2265.073526,7.859446675,1.81E-05,0.981015655,1,303.117727
246.875199,80930.0143,0.0700253,0.000690592,0.000690592,-732.2970277,-0.939045588,0.025341947,1,0,0,0,0.930617377,1,246.875199
295.344286,189110.5376,0.04946961,0.014250627,0.014250627,1283.610743,-0.558621911,0.012975484,1,1680.26163,5.902506885,1.81E-05,0.964271869,1,295.344286
252.094345,152558.9002,0.19648087,0.000615517,0.000615517,-590.3648486,-5.635646199,0.013719837,1,0,0,0,0.804014014,1,252.094345
326.604495,69954.9426,0.13489358,0.210089193,0.13489358,7663.844234,28.20345747,0.038795573,1,4032.499976,13.47992118,1.83E-05,1,0.642077672,318.4371062
296.292139,79705.8747,0.1927386,0.03569884,0.03569884,2286.763568,10.03324487,0.030895371,1,1749.839488,6.144390394,1.81E-05,0.837146561,1,296.292139
304.501103,189652.9375,0.17968088,0.024355667,0.024355667,2007.538648,1.883257164,0.013340749,1,2369.907498,8.202069153,1.81E-05,0.840797299,1,304.501103
337.863689,176040.8074,0.09923453,0.141586498,0.09923453,6375.672248,16.52241898,0.015945583,1,4882.900372,16.03395238,1.84E-05,1,0.700875659,331.0476751
282.529614,168292.1818,0.03255831,0.007043865,0.007043865,585.720976,-2.037608267,0.013946433,1,713.0701724,2.555804457,1.80E-05,0.97430456,1,282.529614
344.459503,52994.8811,0.09178953,0.624786179,0.09178953,6245.539104,26.04580259,0.054033149,1,5378.828822,17.49427992,1.84E-05,1,0.146913509,309.2287548
257.886858,127980.0871,0.19103373,0.001267459,0.001267459,-389.9395569,-3.388155043,0.016736324,1,0,0,0,0.809992903,1,257.886858
274.380684,194066.4161,0.00919705,0.00346795,0.00346795,184.7227574,-4.677515422,0.011741878,1,96.29496345,0.338965063,1.80E-05,0.994250963,1,274.380684
334.35053,73705.1076,0.10738678,0.287404427,0.10738678,6650.039992,24.62437943,0.037702662,1,4616.413379,15.24666978,1.83E-05,1,0.373643444,316.2365846
297.473129,166299.8195,0.06836955,0.01841742,0.01841742,1535.433003,1.378387104,0.014863082,1,1840.261551,6.443694085,1.81E-05,0.949110619,1,297.473129
316.642628,64379.5204,0.07856212,0.138397765,0.07856212,4822.269302,20.04189143,0.040879606,1,3282.052487,11.1467441,1.82E-05,1,0.567654545,307.426668
264.724228,165222.0388,0.05762646,0.001819683,0.001819683,-168.9408008,-4.661407598,0.013305827,1,0,0,0,0.944091488,1,264.724228
291.635607,80698.6307,0.17445237,0.026469765,0.026469765,1734.083793,8.069526782,0.030035471,1,1398.89735,4.950475892,1.80E-05,0.847993827,1,291.635607
286.356044,73432.4924,0.15406508,0.020743343,0.020743343,1322.094713,7.441783774,0.032410267,1,1000.463495,3.572204502,1.80E-05,0.863854143,1,286.356044
306.511637,183547.3448,0.13235935,0.028184278,0.028184278,2239.677718,2.934831836,0.013875898,1,2521.18101,8.697589472,1.81E-05,0.892803677,1,306.511637
313.691039,116999.4514,0.15515519,0.065301649,0.065301649,4131.211812,12.87355292,0.022279945,1,3060.639031,10.44117741,1.82E-05,0.903868942,1,313.691039
364.992809,105382.1226,0.08550794,0.716778788,0.08550794,6566.038661,21.14165975,0.028792677,1,6932.592572,21.87286046,1.87E-05,1,0.119294741,322.1025676
272.640879,135216.4293,0.01081742,0.00435748,0.00435748,178.6872446,-1.694906964,0.016750567,1,0,0,0,0.993511788,1,272.640879
309.455624,95992.1752,0.11951633,0.063290047,0.063290047,3917.326167,13.83078421,0.026790783,1,2741.412394,9.417821719,1.81E-05,0.939974714,1,309.455624
341.507577,88114.0226,0.06252813,0.331506169,0.06252813,4829.118545,17.34029146,0.032218614,1,5156.521102,16.84423112,1.84E-05,1,0.1886183,312.3744391
265.715392,150044.8995,0.13514138,0.002183676,0.002183676,-122.3715708,-3.68400326,0.014708449,1,0,0,0,0.866751324,1,265.715392
302.668901,102111.6225,0.03423433,0.04063343,0.03423433,2405.904157,8.372803732,0.024634493,1,2230.511756,7.748120436,1.81E-05,1,0.842516373,300.431245
326.680494,67250.4455,0.13194173,0.219323009,0.13194173,7533.051893,28.12971453,0.04036679,1,4038.184789,13.49747618,1.83E-05,1,0.601586357,317.3581359
318.66433,106450.9381,0.0919767,0.093025924,0.0919767,5483.751012,17.95337625,0.024873836,1,3434.961001,11.62570551,1.82E-05,1,0.988721168,318.4691744
369.395726,151575.0782,0.05211528,0.588141489,0.05211528,5176.594973,13.60950585,0.020262207,1,7267.09663,22.78148894,1.87E-05,1,0.088610107,323.0076499
369.997876,181115.5999,0.00930581,0.503990832,0.00930581,3246.711909,5.609565785,0.016987726,1,7313.188335,22.90466513,1.88E-05,1,0.018464245,314.8697064
319.372722,166733.2118,0.00727213,0.061680963,0.00727213,1672.550366,1.658540526,0.015921324,1,3489.255648,11.79245929,1.82E-05,1,0.117899099,299.2357725
363.387984,84226.3785,0.14258274,0.842544768,0.14258274,9111.844494,30.91524446,0.035858935,1,6810.69121,21.5392261,1.87E-05,1,0.169228681,325.4225742
320.917978,157387.0057,0.13773102,0.070657302,0.070657302,4583.054966,11.84717897,0.016942252,1,3605.484851,12.15604291,1.82E-05,0.927826712,1,320.917978
346.716412,141588.181,0.04066978,0.25860789,0.04066978,3988.553441,10.60574245,0.0203573,1,5550.549384,17.98644538,1.85E-05,1,0.157264266,315.8288101
305.534259,144900.1501,0.02313636,0.033757519,0.02313636,1985.894603,4.041543517,0.017523269,1,2446.964601,8.457357243,1.81E-05,1,0.685369085,301.0296508
258.063291,170219.7412,0.16553469,0.000970322,0.000970322,-401.9057296,-5.804371797,0.012587621,1,0,0,0,0.835275797,1,258.063291
326.127286,102133.5445,0.0877804,0.140743058,0.0877804,5516.040097,18.3880364,0.026536333,1,3997.039601,13.36946848,1.83E-05,1,0.623692575,317.8458838
346.458417,157137.3081,0.19462696,0.230603894,0.19462696,10947.99633,31.38839327,0.01830189,1,5531.292232,17.93005492,1.85E-05,1,0.843988178,342.7597827
283.340174,80432.5583,0.02210479,0.015517781,0.015517781,997.9286205,5.559679167,0.029276629,1,772.7885694,2.772468014,1.80E-05,0.993309165,1,283.340174
331.895601,159797.512,0.03930502,0.118621555,0.03930502,3489.510202,8.107163214,0.017263829,1,4432.633243,14.69024361,1.83E-05,1,0.331348043,314.6763621
382.459072,168362.1633,0.18343342,0.834876596,0.18343342,11533.60472,32.29369854,0.01887227,1,8260.221444,25.42268426,1.89E-05,1,0.219713214,345.292336
298.593032,177787.9363,0.02008953,0.018424093,0.018424093,1567.704265,0.93170386,0.01395468,1,1924.809655,6.726684969,1.81E-05,0.998303303,1,298.593032
260.911852,111408.2079,0.06501706,0.001918141,0.001918141,-271.0552674,-1.77635967,0.019454966,1,0,0,0,0.936779816,1,260.911852
